week_ending,TESTRATE_CITY,TESTRATE_BX,TESTRATE_BK,TESTRATE_MN,TESTRATE_QN,TESTRATE_SI,TESTRATE_10001,TESTRATE_10002,TESTRATE_10003,TESTRATE_10004,TESTRATE_10005,TESTRATE_10006,TESTRATE_10007,TESTRATE_10009,TESTRATE_10010,TESTRATE_10011,TESTRATE_10012,TESTRATE_10013,TESTRATE_10014,TESTRATE_10016,TESTRATE_10017,TESTRATE_10018,TESTRATE_10019,TESTRATE_10021,TESTRATE_10022,TESTRATE_10023,TESTRATE_10024,TESTRATE_10025,TESTRATE_10026,TESTRATE_10027,TESTRATE_10028,TESTRATE_10029,TESTRATE_10030,TESTRATE_10031,TESTRATE_10032,TESTRATE_10033,TESTRATE_10034,TESTRATE_10035,TESTRATE_10036,TESTRATE_10037,TESTRATE_10038,TESTRATE_10039,TESTRATE_10040,TESTRATE_10044,TESTRATE_10065,TESTRATE_10069,TESTRATE_10075,TESTRATE_10128,TESTRATE_10280,TESTRATE_10282,TESTRATE_10301,TESTRATE_10302,TESTRATE_10303,TESTRATE_10304,TESTRATE_10305,TESTRATE_10306,TESTRATE_10307,TESTRATE_10308,TESTRATE_10309,TESTRATE_10310,TESTRATE_10312,TESTRATE_10314,TESTRATE_10451,TESTRATE_10452,TESTRATE_10453,TESTRATE_10454,TESTRATE_10455,TESTRATE_10456,TESTRATE_10457,TESTRATE_10458,TESTRATE_10459,TESTRATE_10460,TESTRATE_10461,TESTRATE_10462,TESTRATE_10463,TESTRATE_10464,TESTRATE_10465,TESTRATE_10466,TESTRATE_10467,TESTRATE_10468,TESTRATE_10469,TESTRATE_10470,TESTRATE_10471,TESTRATE_10472,TESTRATE_10473,TESTRATE_10474,TESTRATE_10475,TESTRATE_11004,TESTRATE_11101,TESTRATE_11102,TESTRATE_11103,TESTRATE_11104,TESTRATE_11105,TESTRATE_11106,TESTRATE_11109,TESTRATE_11201,TESTRATE_11203,TESTRATE_11204,TESTRATE_11205,TESTRATE_11206,TESTRATE_11207,TESTRATE_11208,TESTRATE_11209,TESTRATE_11210,TESTRATE_11211,TESTRATE_11212,TESTRATE_11213,TESTRATE_11214,TESTRATE_11215,TESTRATE_11216,TESTRATE_11217,TESTRATE_11218,TESTRATE_11219,TESTRATE_11220,TESTRATE_11221,TESTRATE_11222,TESTRATE_11223,TESTRATE_11224,TESTRATE_11225,TESTRATE_11226,TESTRATE_11228,TESTRATE_11229,TESTRATE_11230,TESTRATE_11231,TESTRATE_11232,TESTRATE_11233,TESTRATE_11234,TESTRATE_11235,TESTRATE_11236,TESTRATE_11237,TESTRATE_11238,TESTRATE_11239,TESTRATE_11354,TESTRATE_11355,TESTRATE_11356,TESTRATE_11357,TESTRATE_11358,TESTRATE_11360,TESTRATE_11361,TESTRATE_11362,TESTRATE_11363,TESTRATE_11364,TESTRATE_11365,TESTRATE_11366,TESTRATE_11367,TESTRATE_11368,TESTRATE_11369,TESTRATE_11370,TESTRATE_11372,TESTRATE_11373,TESTRATE_11374,TESTRATE_11375,TESTRATE_11377,TESTRATE_11378,TESTRATE_11379,TESTRATE_11385,TESTRATE_11411,TESTRATE_11412,TESTRATE_11413,TESTRATE_11414,TESTRATE_11415,TESTRATE_11416,TESTRATE_11417,TESTRATE_11418,TESTRATE_11419,TESTRATE_11420,TESTRATE_11421,TESTRATE_11422,TESTRATE_11423,TESTRATE_11426,TESTRATE_11427,TESTRATE_11428,TESTRATE_11429,TESTRATE_11432,TESTRATE_11433,TESTRATE_11434,TESTRATE_11435,TESTRATE_11436,TESTRATE_11691,TESTRATE_11692,TESTRATE_11693,TESTRATE_11694,TESTRATE_11697
01/15/2022,8319.12,7635.77,8489.97,8063.7,7441.2,8071.73,8655.32,7643.11,6999.17,10867.68,5526.86,8545.75,7337.53,6682.28,7096.81,8430.83,6081.53,8806.73,5837.94,7485.45,9165.28,12331.91,9156.2,5349.26,6890.82,8368.07,6517.49,8977.3,7779.77,9868.36,7135.27,9522.55,8148.31,6997.21,6922.95,6724.45,6237.89,8314.41,21389.64,8262.25,6105.51,7777.56,6943.95,9218.77,11025.44,10565.57,7134.02,7479.66,4718.49,5366.17,8428.23,8877.48,8890.12,8809.44,8106.18,8877.64,6833.35,7306.99,7155.53,8032.75,7388.69,7765.56,8807.8,7603.8,7267.64,9545.4,8557.36,7612.17,7588.01,6957.9,7758.05,7966.07,7316.01,7650.45,7710.35,4690.35,6662.46,6198.28,7778.87,7993.69,6579.73,6443.53,8328.21,7762.68,8770.01,6788.81,6834.78,4950,9686.3,7961.46,9391.09,7658.11,6568.14,7459.53,7184.06,7657.23,7935.69,9067.62,15192.23,12318.08,8972.07,8344.04,7743.53,5786.53,11452.09,9127.04,7691.8,6850.25,6955.9,8722.24,7966.58,9481.6,12136.65,9469.21,8068.44,7131.11,6938.13,7935.89,7245.23,8282.05,7580.64,6476.6,6591.35,7552.85,11064.87,7494.28,6288.8,6892.79,7499.19,8591.56,7792.92,11257.61,5897.75,6196.35,6776.54,5692.92,5965.37,5203.36,7489.4,5297.84,4810.47,6363.43,6561.67,5876.91,6323.13,8481.49,10104.75,6841.35,9719.41,9318.57,7754.8,6942.95,9181.65,7193.16,6004.94,6731.64,6305.52,7449.29,6816.04,6301.48,7131.87,8886.07,7622.09,7127.73,7160.1,6940.52,9253.55,6675.09,7620.81,5802.54,6711.12,6904.93,6117.82,7225.78,7866.51,7041.29,6910.89,6990.13,8015.7,7560.94,6818.11,6184.01,7162.61
01/22/2022,6883.12,5948.57,7395.08,7142.23,5628.79,6059.73,7724.6,6371.25,6423.01,17664.18,6052.14,6594.12,7795.24,6276.34,7075.83,6350.26,5753.27,6752.52,5465.44,6222.49,8114.89,11008.82,9507.75,4922.01,6440.93,9068.91,7756.96,10034.94,7345.27,9005.51,5362.01,6734.44,6515.23,5570.66,5441.62,5560.7,5243.62,7204.88,11952.07,6655.97,5458.23,6166.12,5818.09,8002.16,8086.28,11106.58,6478.77,6135.71,4632.89,5832.79,6616.12,6464.71,6717.56,6627.38,5966.47,6514.31,5016.04,5358.69,5440.27,6185.6,5418.27,5974.67,6356.73,5230.52,5199.7,6944.27,6759.95,5691.42,5566.89,5780.73,5819.58,5892.17,5731.41,6049.19,6107.12,4410.33,4897.71,4763.7,6393.39,5781.93,5446.39,4715.92,7113.58,6207.79,6975.07,5010.19,5049.46,3741.52,8144.31,6520.27,6073.72,6262.51,5335.75,5704.19,6038.78,8323.43,6080.66,8749.8,14543.68,11675.71,6980.65,6341.22,6152.76,4768.07,11461.93,7027.46,6566.44,5715.72,6595.39,7248.47,7548.19,8680.21,12241,7486.99,6344.49,7784.42,6563.86,6952.55,5861.21,6362.28,6269.03,5461.41,6135.73,7175.61,7764.24,6159.57,4792.89,6184.33,5602.51,5889.51,7090.75,8447.05,5298.7,5197.02,6206.71,5067.83,4716.22,4037.72,6014.27,4192.97,3904.79,5276.24,4856.78,4666.34,4966.07,6029.73,7012.07,4641.67,6891.58,6658.61,6298.05,5553.8,6551.01,5511.07,4894.03,5211.59,4635.58,5677.53,5006.15,4485.44,5849.62,5975.83,5586.1,5265.31,4791.27,4816.55,6254.76,4973.9,5533.36,4721.38,5264.54,5015.9,4790.43,5844.81,5955.33,5604.87,5392.45,4819.75,5929.13,5325.95,4482.27,4417.84,7545.8
01/29/2022,5867.54,4948.36,6411.3,6474.47,4463.19,4964.26,6985.82,5200.29,7210.37,17630.54,5435.51,6801.11,6536.56,5578.19,6841.96,5461.75,5748.95,5992.6,5033.61,5633.24,7199.01,12111.4,7961.42,4544.91,5783.89,6754.34,6825.65,8811.4,6349.52,7822.44,4834.25,5858.75,5538.12,5009.87,4591.51,4832.72,4161.75,6972.19,15857.78,5516.18,4937.77,5102.87,5092.53,7693.73,7315.65,9372.17,5728.05,5719.04,4237.01,4917.49,5618.82,5480.13,5378.58,5686.75,4536.1,5268.26,4191.21,4319.14,4280.57,5050.86,4406.03,4939.27,5581.93,4528.51,4554.03,5577.62,5965.09,5023.99,4751.66,4561.25,5431.05,4878.16,4564.36,4952.48,4578.2,3966.96,3837.93,4341.6,5473.33,4711.39,4711.02,4515.81,5578.82,5051.55,5550.62,4960.09,4569.78,2749.41,7014.96,5528.42,4840.09,4745.04,4528.89,4811.83,5587.6,7170.83,5044.03,7622.51,14653.98,11418.53,5920.35,5177.62,4781.2,4390.52,11702.91,5824.22,5797.1,4610.29,5936.14,6234.34,6642.9,7055.79,12084.47,5533.31,5590.57,6569.15,4292.46,5065.83,5115.3,5602.17,4752.9,4231.94,4699.11,6228.49,7568.56,5342.87,4159.22,5486.1,4563.56,5185.35,6575.33,6604.06,3961.51,3834.99,4637.5,4057.88,3800.18,3423.4,4831.14,3347.75,3147.59,3552.99,3749.85,3582.45,3675.38,4361.7,5091.03,3955.65,5309.58,4975.14,4580.4,4105.71,5242.24,4119.47,3965.99,4273.5,3924.58,4624.97,4172.95,4058.76,4466.69,4547.24,4165.41,4185.11,3873.83,3934.35,4789.07,3890.2,4656.63,3466.65,4259.14,4327.02,4041.25,4692.64,4860.09,5115.08,4337.92,4161.15,5110.96,4593.63,4111.38,3517.91,4657.17
02/05/2022,5240.02,4403.09,5832.1,5729.89,3791.28,4498.23,6192.72,4227.14,5530.05,13290.19,5013,6209.71,6064.55,4680.57,6182.35,4786.32,5040.59,5041.84,4384.22,5148.09,6456.05,10991.86,6950.44,3975.97,4990.91,5953.14,5863.52,7824.72,5739.14,6939.08,4224.17,5372.97,5076.89,4452.46,4280.65,4255.11,3742.73,5624.29,14947.42,5107.4,4159.27,4543.65,4423.84,7213.94,6369.38,7064.93,4968.65,4844.7,3605.74,4702.13,5112.46,4354.89,4880.7,5099.45,4190.76,4914.14,3755.33,3809.43,3943.59,4645.6,3827.84,4627.99,5322.26,4087.09,4209.59,5255.13,5917.35,4474.59,4219.93,3759.95,5616.96,4348.22,3951.29,4309.85,4180.96,3803.62,3411.23,3727.38,4522.89,4390.1,3926.08,3988.85,4707.86,4310.15,4709.82,3991.45,3923.97,2775.8,6127.23,4706.31,4384.99,3994.17,3713.75,4218.7,5014.96,6127.39,4531.17,8302.26,13705.43,10874.19,5164.45,4303.87,4219.84,3422.29,11336.03,5176.63,5436.43,3660,4945.11,5667.09,5713.14,7301.75,14425.66,3935.9,4690.53,6225.88,3548.83,4391.54,4423.29,4817.42,3872.57,3656.11,4498.86,5193.08,5471.52,4598.82,3477.71,4859.48,4028.12,4599.94,5777.93,5966.69,2993.39,3042.37,3830.98,3321.73,3086.78,3103.11,4467.1,2839.51,3147.59,3121.47,3304.8,2998.28,3176.32,3486.46,4332.73,3323.12,4243.38,3947.38,3814.59,3430.78,4521.22,3624.25,3409.17,3663.56,3171.47,4239.11,3624.42,2947.98,3820.27,4073.57,3443.79,3397.58,3407.9,3411.72,3935.13,3621.59,4078.56,3124.44,3703.42,3815.74,3478.58,4200.5,4301.53,4406.61,3738.76,3742.04,4360.1,3828.02,3393.27,2901.91,3036
02/12/2022,5265.92,4475.23,5836.24,5790.06,3901.27,4291.36,6424.49,4573.65,5774.6,9017.14,5332.74,7155.95,5764.18,4808.3,5876.53,4711.94,5338.62,5093.89,4423.78,4969.35,6379.19,10364.23,7513.37,3775.43,5149.5,6650.75,5853.24,7483.09,5920.18,6592.05,4042.62,5457.35,4943.65,4337.25,4337.75,4414.04,3830.33,5241.2,15567.79,4818.84,4819.68,4631.95,4594.43,6331.48,6631.04,8433.36,5098.83,4747.37,4065.82,4145.77,5084.18,4430.63,4658.16,4953.82,3724.08,4569.49,3580.97,3521.04,3840.37,4470.69,3632.93,4448.58,4973.91,4023.27,4156.2,5027.79,5091.45,4605.5,4309.46,4256.69,4785.59,4336.33,4161.08,4279.31,4343.86,3313.58,3497.04,3824.14,4629.69,4501.91,3809.03,4002.19,5498.78,4394,5203.81,3958.05,3790.6,2628.04,6121.8,5055.79,4247.6,4296.88,3887.83,4419.08,3661.44,6522.29,4202.45,8290.58,13637.05,10705.81,5390.21,4316.43,3926.57,3853.12,11263.24,5502.45,4950.37,3904.58,5207.95,5291.35,5563.89,7551.77,13908.36,4217.11,4626.68,6081.93,3704.67,4603.33,4329.4,4583.22,4172.69,3498.08,4862.23,5348.26,4574.37,4711.84,3443.69,4749.51,4076.52,4564.53,5792.87,5498.26,3364.32,3298.55,3901.11,3417.3,3281.09,3286.88,4182.69,3071.53,3414.84,3429.7,3286.54,3103.86,3304.16,3994.75,4380.31,3515.08,4553.19,4289.97,3913.63,3572.51,4517.65,3876.01,3330.01,3682.86,3250.99,4026.5,3545.73,3342.93,3878.55,3812.11,3978.57,3554.55,3599.63,3399.18,4010.04,3704.95,4402.92,3243.47,3775.53,3804.98,3702.4,3935.5,4268.67,4526.43,3774.71,3901.7,4041.5,3728.16,3203.88,2969.29,2593.87
02/19/2022,4964.15,4096.37,5370.75,5483.19,3797.75,4193.49,6091.31,4379.82,5720.87,8579.75,5995.05,7924.78,6579.46,4631.58,5966.48,4649.62,5092.42,5433.94,4235.88,4949.71,6353.57,9193.81,6635.66,3993.41,4816.13,5621.33,5993.63,6771.45,5402.91,6013.14,4027.84,4181.54,4489.26,4078.03,3949.18,3862.07,3617.27,4770.14,15127.29,4554.34,5152.07,4672.42,4353.33,7488.11,6605.95,7685.5,5003.36,4621,4301.21,4917.49,4909.4,4225.05,4692.11,4703.14,3710.08,4370.65,3641.32,3360.08,3846.44,4278.73,3655.86,4376.17,4855.69,4095.07,3993.51,5091.23,4616.44,4126.93,4025.96,3682.6,4635.19,4105.33,3906.49,3980.57,3916.62,3010.22,3207.16,3507.22,4334.77,3960.86,3466.13,3762.06,3869.86,4065.95,4564.33,3482.08,3420.9,2485.55,5956.2,4789.52,3967.1,4178.94,3838.09,4346.94,4980.26,6082.44,3947.38,7420.14,11554.65,9120.06,5033.03,4173.07,3784.38,3604.97,9570.46,4988.71,5080.4,3725.72,5591.43,5333.3,5426.87,6616.58,11842.47,3647.29,4564.05,6372.6,3392.99,3792.89,4099.89,4352.11,3630.26,3561.53,4399.86,5977,4116.56,4399.69,3466.02,4565.36,3655.38,4116.62,5471.66,5091.27,2904.36,2989.11,3879.19,3383.72,3195.04,3229.13,4675.66,3093.63,3370.3,3354.04,3386.96,3110.89,3200.9,3760.99,4448.71,3159.48,4309.3,3961.56,3792.84,3690.37,4343.94,3734.91,3302.72,3639.43,3339.87,4123.62,3807.26,3261.82,3666.61,3766.63,3840.04,3413.54,3647.05,3374.09,4084.94,3664.82,4325.85,3268.27,3699.17,4031.02,3183.26,3757.73,4074.27,4408.11,3596.68,4211.04,3698.98,4450.97,2959.25,2834.54,3301.29
02/26/2022,3418.15,2319.76,3884.4,4319.63,2374.73,2553.01,5939.21,2891.56,4833.47,5147.85,5583.96,7569.93,4476.9,3378.76,4428.39,3936,4159.46,4143.12,3731.53,4244.57,5642.64,8744.29,6309.39,3208.68,4178.51,4292.48,4435.73,5481.34,4220.94,4637.62,3098.99,2926.18,3228.58,3181.78,3002.33,2993.96,2618.26,3436.43,13137.73,3207.75,3669.43,2715.16,3384.41,3238.56,5208.05,6205.68,4113.78,3468.31,2760.48,3051,3056.17,2201.79,2504.47,2986.62,2445.39,2702.3,2078.84,2246.76,2343.69,2525.43,2252.15,2589.6,2833.19,2284.2,2118.77,2802.03,2401.31,2478.73,1909.89,1811.69,2416.82,2087.48,2305.6,2249.2,2750.63,2053.49,1813.45,2065.63,2582.83,2198.91,2126.23,2327.94,3027.16,2100.64,2637.43,1920.57,2257.98,1688.7,3988,2862.4,2793.57,2641.81,2652.68,2802.67,3453.21,4865.63,2875.29,4336.63,10409.77,8208.98,3216.83,2505.1,2349.13,2508.87,9341.28,3246.04,4148.53,2193.63,4459.65,4153.19,3963.72,4352.94,8168.07,2095.34,3234.25,4966.31,2199,2437.82,3063.62,3166.76,1956.29,2213.54,2922.74,5091.42,3034.81,2860.47,2011.57,3012.88,2604.07,2743.72,3804.02,4039.23,1902.86,1728.54,2020.69,2107.72,1979.2,2063.49,3238.46,1751.22,2048.9,1818.52,1969.64,1977.74,2158.52,2075.75,2602.02,2058.07,2674.57,2449.38,2676.73,2297.01,2835.28,2227.11,1987.09,2259.32,2362.23,2777.08,2596.81,1861.88,2357.86,2152.36,2171.3,1918.29,2055.46,2186.68,2204.77,2704.62,2630.19,1760.6,2205.93,2303.44,2216.47,2355.37,2365.7,2979.18,2391.51,2559.56,2309.43,2791.37,1941.27,1905.73,2475.96
03/05/2022,4594.82,3904.16,5299.65,4812.53,3349.01,3647.22,6384.65,3714.68,4750.1,5013.26,4796.04,6860.25,5678.36,3893.19,4761.19,4086.76,3960.77,4760.77,3563.42,4248.5,5450.49,9507.62,6971.12,3263.18,4479.52,4684.18,4932.2,5416.94,5007.19,5552.53,3500.08,4212.22,4865.07,3942.5,3605.01,4024.42,3579.39,4568.67,8486.85,4232.12,4246.74,4484.79,4150.9,4463.73,5853.24,5967,4591.12,3849.12,3402.45,4181.66,4325.93,3943.74,3892.49,4082.43,3280.74,3598.02,2997.55,2897.31,2923.54,3967.32,3264.39,3948.17,4722.68,3924.88,3721.52,5405.8,4609.28,4235.3,3806.21,3508.56,4474.35,3908.3,3625.41,3704.4,3942.34,3196.9,2887.14,3299.67,4125.08,3747.52,3331.18,3521.93,3964.02,3854.12,4251.36,3507.14,3119.06,2263.91,5950.77,3980.73,3512,3290.47,3266.11,3825.95,4477.02,4701.89,3768.7,7984.43,13487.04,10554.73,4425.38,3909.37,3311.88,3332.47,11080.29,4583.13,4794.02,3496.23,5644.58,4893.72,4761.35,6697.67,13879.49,3803.75,3939.06,5555.95,3300.95,3576.77,3842.56,4267.88,3118.95,3189.22,4188.36,6183.01,4286.39,3807.68,3166.2,3723.9,3586.39,3437.46,4493.11,4699.63,2691.08,2672.06,3537.3,2913.62,2895.24,2635.81,3742.8,2607.49,2568.55,2883.3,3106.24,2674.52,2925.56,3413.98,3913.44,2948.64,3589.16,3456.41,3128.49,3124.89,3878.73,3236.92,2800.49,2981.22,2984.36,3645.9,3557.3,2923.3,3433.47,3395.27,3492.12,3147.48,2902.8,3110.69,3131.13,3704.95,3468.39,2707.85,3058.61,3218.35,3052.7,3616.18,3759.39,3817.96,3175.55,3243.1,3559.87,4198.94,2943.46,2569.85,2918.1
03/12/2022,4460.43,3697.2,5012.73,4869.39,3267.02,3559.01,6826.47,3718.67,4588.92,6022.65,4453.47,7008.1,5277.88,4071.66,4869.13,3986.25,4548.19,4778.12,3751.31,4154.22,5757.92,8718.85,6536.86,3411.4,4664.01,4849.27,5144.49,5755.3,5012.37,5314.34,3730.19,3680.42,4704.5,3747.66,3690.66,3928.72,3302.41,4375.71,11188.54,4198.45,4434.81,5106.55,4175.92,3666.94,5709.86,6619.39,4326.41,3956.71,3477.34,3463.78,4253.96,3878.83,3881.17,3934.41,3112.74,3556.36,2970.73,2790,3181.58,3570.58,3207.06,3779.57,4454.57,3705.51,4054.52,4855.97,4148.59,4064.69,3609.53,3306.73,4098.35,3972.84,3419.7,3580.92,3400.78,2963.55,2847.72,3371.19,3619.49,3538.04,3102.58,3335.16,3686.26,3530.5,3872.41,3398.58,2999.72,2068.66,6857.51,3997.37,3386.06,3420.2,3119.66,4071.75,4338.2,4762.89,3590.02,7333.23,11645.09,9318.43,4216.47,3723.11,3252.64,3130,10034.72,4627.74,4693.41,3599.67,5088.74,4465.09,4820.08,6526.04,11993.45,3431.62,4040.97,5486.75,3363.54,3810.18,3607.84,3909.4,3203.43,3223.93,4126.49,5391.07,4360.23,3764.63,2951.43,4324.94,3360.89,3699.96,4478.17,4415.5,2412.89,2450.13,3747.7,2670.82,2839.73,2494.04,2775.82,2546.72,2761.56,2788.03,2948.76,2392.99,2706.75,3407.64,3916.41,2772.42,3589.16,3433.5,3447.38,3099.63,3382.59,3195.42,2975.18,2955.17,2886.13,3451.66,3420.75,2711.72,3412.28,3171.7,3459.9,3086.29,3026.5,3043.79,2981.31,3538.23,3465.17,2509.47,2994.97,3261.41,2791.57,3357.76,3603.32,3861.4,3000.94,3263.06,3447.69,3699.63,3030.27,2531.35,2564.39
03/19/2022,4397.81,3640.65,4921.44,4710.24,3305.62,3531.92,6808.37,3742.56,4018.32,7267.55,5047.26,7481.22,5234.97,4015.67,4842.14,4137.02,4021.24,4566.45,3642.53,4450.81,6981.24,10762.86,6562.14,3424.48,4515.12,4773.2,4911.66,4870.12,4523.55,4569.79,3565.53,3913.08,4403.85,3791.71,3679.55,3747.58,3314.25,4270.71,12161.3,4078.22,4054.31,4701.85,3973.5,3726.92,5713.45,5998.82,4296.04,3803.02,3509.44,3876.56,4439.02,3759.81,3907.58,4017.97,3187.4,3522.27,2729.32,2994.56,3078.37,3677.23,3177.58,3543.95,4334.23,3516.71,3818.11,5503.61,4415.93,3996.02,3534.92,3226.96,4171.46,3911.7,3765.95,3442.84,3353.63,2753.54,2713.22,3048.66,3657.7,3494.35,3076.42,2941.61,3220.18,3665.83,3853.8,3131.37,3156.49,2026.44,6385.14,4280.28,3678.01,3329.79,3379.4,4429.76,4303.5,4729.18,3497.27,6922.01,10524.48,8772.93,4319.8,3710.56,3316.33,3120.86,9458.33,4483.08,3568.04,3457.45,4823.02,4233.44,4665.93,7490.95,12371.99,3571.17,3968.53,5539.34,3253.09,4000.36,3689.56,4039.85,3303.47,3089.85,3683.24,5281.37,3965.19,3870.92,2920.6,4136.95,3413.4,3687.46,4762.03,4546.05,2589.08,2564.27,3576.75,2696.65,2678.72,2641.06,2654.47,2651.68,2657.63,2813.25,2804.97,2378.92,2679.71,3568.01,3880.72,2948.64,3767.13,3458.6,3606.83,3204.87,3512.27,3568.91,2653.09,3101.86,2886.13,3711.52,3152.28,2835.14,2824.14,3311.91,3192.52,3179.41,2937.85,3077.24,3091.17,3139.95,3619.32,2578.91,3101.03,3234.5,2741.83,3425.25,3671.77,3686.15,3060.86,3412.74,3402.82,3618.79,2911.9,2391.79,2269.63
03/26/2022,4439.5,3585.16,4905.58,4972.29,3308.99,3588.63,6102.18,3943.03,5504.11,7671.3,5652.47,6889.82,4877.39,4463.6,5082,4346.08,4621.62,4882.22,3527.16,4824,7179.79,11517.7,7246.84,3485.52,4793.47,6024.36,5040.06,5837.16,4595.96,5044.6,3462.09,3914.36,4451.68,3449.47,3457.51,3513.46,3082.25,4287.74,12436.61,3948.37,4635.99,4275.08,3655.07,4352.35,6050.37,6651.22,4447.92,3813.26,3691.33,3033.05,3765.59,3970.79,3900.03,4022.74,3115.07,3527.95,3057.91,3054.92,3306.05,3647.37,3434.74,3744.98,4002.78,3416.99,3549.93,5892.19,3525.58,3759.95,3347.73,3489.23,3601.2,3548.21,3440.07,3521.17,3519.38,2683.53,2727.13,3129.99,3607.73,3187.19,2901.53,3288.47,3700.38,3434.88,3608.49,3164.77,3126.08,2110.87,5817.75,4150.48,3866.92,3601.04,3567.3,3924.8,4997.61,5026.16,3610.48,6995.95,10330.36,8394.66,4047.99,3503.37,3251.16,3273.1,9054.07,4346.53,3699.62,3204.25,4496.99,4656.6,4751.57,8747.78,12617.32,3361.85,4045.89,5882.61,2925.45,3632.96,3673.91,4162.08,3072.27,3007.25,3891.36,4636.59,3485.23,3765.97,3007.78,3494.99,3651.26,3989.54,4797.51,4446.22,2594.64,2502.13,3392.65,2838.71,2850.83,2935.09,3018.51,2563.29,2642.79,3006.59,3092.54,2970.13,2726.42,3286.23,3627.96,2983.26,3653.43,3293.85,3464.29,3225.92,3432.56,3530.18,2885.1,3180.04,3330.51,3624.9,3342.06,2828.09,3089.06,3383.91,3363.26,3075.65,2908.98,2930.9,3328.38,3386.95,3384.89,2504.52,3211.33,3756.54,2807.11,3555.28,3611.53,3597.78,3247.45,3362.85,3172.48,3314.45,3006.6,2579.48,2181.21
04/02/2022,4229.68,3495.96,4801.86,4653.76,3173.45,3572.25,5225.78,3803.63,4646.35,6460.04,4647.59,5352.18,4863.08,3959.68,4842.14,4472.72,4397.02,4805.88,3744.72,4433.13,5706.69,8269.34,5957.85,3529.11,4628.4,5172.99,4545.29,5194.28,4489.92,4845.84,3681.63,3574.31,4079.28,3451.17,3357.59,3460.48,3025.44,4259.36,10586.53,3760.81,4102.42,4024.9,3714.21,4155.3,6168.66,5696.5,4417.54,4122.35,3916.02,3984.25,3644.78,4030.3,3839.69,3977.38,3187.4,3497.65,3051.2,2914.08,3339.45,3856.4,3438.01,3697.42,3559.43,3140.44,3399.95,5841.97,3530.36,3711.66,3228.36,3387.7,3542.72,3344.39,3154.93,3425.58,3483.66,2753.54,2641.33,3151.03,3555.8,3173.06,2876.74,3108.37,3803.95,3618.76,3578.04,2922.61,3135.44,2263.91,5603.28,4014.01,3729.53,3522.42,3335.19,3740.45,4980.26,4762.89,3396.33,7021.89,11409.06,9078.55,4062.59,3431.17,3183.02,3110.2,9790.79,4268.12,3451.94,3237.65,4486.93,4691.26,4668.38,8935.63,12665.05,3025.67,3819.96,4592.59,2705.8,3211.53,3529.59,3661.85,3067.82,2761.83,3837.36,4438.6,3167.72,3678.52,2882.32,3090.89,3378.39,3768.7,4825.52,5014.48,2542.71,2570.61,3326.9,2823.21,2936.88,2777.58,3003.35,2762.17,2672.48,2830.06,2905.39,2568.95,2495.33,3085.99,3571.46,2788.15,3477.1,3054.91,3215.46,3113.66,3562.25,3023.89,2781.38,3118.27,2914.2,3296.8,3136.07,2602.4,3359.29,3277.8,3157.08,2923.99,2696.63,2799.2,3283.44,3399.3,3185.78,2683.05,3109.51,3153.77,2573.96,3380.81,3526.65,3134.95,2990.67,2958.71,3335.51,3480.89,2761.96,2343.67,2593.87
04/09/2022,4154.88,3426.93,4544.04,4580.81,3243.99,3730.39,5117.14,3823.55,4872.37,5013.26,3996.7,4908.63,4934.6,4090.91,4881.12,4155.11,4353.82,4205.58,3481.01,4462.59,5495.33,6352.55,5149.07,3797.23,4476.28,4358.84,4541.87,5522.82,4205.42,5457.88,4135.5,3382.56,3717.13,3258.02,3275.12,3651.88,3136.7,3813.85,8912.66,3640.58,4303.6,3473.04,3925.73,3855.43,6182.99,5075.93,4725.64,4236.77,3873.23,3374.05,3745.02,3938.33,3688.81,3982.16,3315.74,3688.92,3185.32,3323.19,3527.67,3873.46,3546.11,4101.64,3897.22,3206.92,3450.79,5955.63,3353.72,3544.26,3307.04,3094.01,3548.98,3570.29,3397.3,3418.94,3393.64,2753.54,2975.26,2979.94,3270.67,3207.76,2918.05,3368.51,3888.69,3517.26,3500.22,3014.47,3102.68,2343.07,5068.47,4170.45,3680.87,3443.79,3639.14,3927.48,4997.61,4865.63,3201.28,6574.35,8870.04,7186.03,3955.89,3287.81,3418.53,2980.8,7776.37,4197.82,3433.37,3168.7,4665.03,4607.36,4626.78,7769.35,11820.27,3119.76,3873.98,4686.71,2941.41,3202.88,3468.74,3555.03,2845.52,2921.05,4036.49,4957.64,3455.69,3534.55,2800.46,3200.86,3317.64,3572.87,4870.34,4315.67,3106.52,2725.33,3607.43,3081.51,2986.85,2877.34,3151.24,2706.93,2806.11,3000.98,3156.45,2984.21,2925.56,3195.62,3758.8,2756.68,3641.89,3191.29,3367.66,3342.38,3564.63,3400.15,2882.37,3215.74,2890.81,3399.17,2897.69,2845.72,3274.51,3080.76,3008.89,3065,2657.46,2949.72,3238.49,2982.49,3121.55,2633.46,3185.87,3347.52,2735.61,3054.91,3551.29,3382.09,3002.65,2978.66,3048.33,3176.55,2564.68,2468.79,2741.25
